Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3306-1306-7320-25439,"Oct 8, 2018",1:38:30 AM PDT,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,griffin,BR,GO,74655200,EUR,-0.29,1.000000,EUR,-0.29
GPA.3306-1306-7320-25439,"Oct 8, 2018",1:38:30 AM PDT,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,griffin,BR,GO,74655200,EUR,0.09,1.000000,EUR,0.09
GPA.3306-1306-7320-25439,"Oct 8, 2018",1:38:30 AM PDT,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,griffin,BR,GO,74655200,EUR,-0.44,1.000000,EUR,-0.44
GPA.3306-1306-7320-25439,"Oct 8, 2018",1:38:30 AM PDT,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,griffin,BR,GO,74655200,EUR,0.13,1.000000,EUR,0.13
GPA.3312-9623-2837-85304,"Oct 8, 2018",1:48:34 AM PDT,,Charge,,Le Louvre en 60 minutes (Musée du Louvre visites guidées),com.tourblink.louvre,1,itinerary_two_new,starlte,FR,,75020,EUR,0.58,1.000000,EUR,0.58
GPA.3313-4328-4521-18193,"Oct 8, 2018",2:49:21 AM PDT,,Charge,,Lo mejor de Egipto (Louvre Tours Guia),com.tourblink.louvre,1,itinerary_three_new,HWCLT,CO,,,COP,3500.00,0.000287,EUR,1.00
GPA.3313-4328-4521-18193,"Oct 8, 2018",2:49:21 AM PDT,,Google fee,,Lo mejor de Egipto (Louvre Tours Guia),com.tourblink.louvre,1,itinerary_three_new,HWCLT,CO,,,COP,-1050.00,0.000287,EUR,-0.30
GPA.3368-0320-7698-01979,"Oct 8, 2018",3:39:41 AM PDT,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,OnePlus3T,US,FL,33904,USD,5.99,0.871450,EUR,5.22
GPA.3368-0320-7698-01979,"Oct 8, 2018",3:39:41 AM PDT,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,OnePlus3T,US,FL,33904,USD,-1.80,0.871450,EUR,-1.57
GPA.3368-0320-7698-01979,"Oct 8, 2018",3:39:41 AM PDT,Third-party Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,OnePlus3T,US,FL,33904,USD,0.36,0.871450,EUR,0.31
GPA.3368-0320-7698-01979,"Oct 8, 2018",5:07:46 AM PDT,,Charge refund,Full,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,OnePlus3T,US,FL,33904,USD,-5.99,0.871450,EUR,-5.22
GPA.3368-0320-7698-01979,"Oct 8, 2018",5:07:46 AM PDT,,Google fee refund,Full,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,OnePlus3T,US,FL,33904,USD,1.80,0.871450,EUR,1.57
GPA.3368-0320-7698-01979,"Oct 8, 2018",5:07:46 AM PDT,Third-party Tax,Tax refund,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,OnePlus3T,US,FL,33904,USD,-0.36,0.871450,EUR,-0.31
GPA.3389-7294-4742-25987,"Oct 8, 2018",6:48:45 AM PDT,,Charge,,The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_one_new,zeroflte,AU,,3125,AUD,2.90,0.616120,EUR,1.79
GPA.3389-7294-4742-25987,"Oct 8, 2018",6:48:45 AM PDT,,Google fee,,The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_one_new,zeroflte,AU,,3125,AUD,-0.87,0.616120,EUR,-0.54
GPA.3312-7859-6246-00224,"Oct 8, 2018",11:40:07 AM PDT,,Charge,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,HS8937QC,ES,OURENSE,32500,EUR,0.57,1.000000,EUR,0.57
GPA.3364-1751-8323-15539,"Oct 9, 2018",12:52:30 AM PDT,,Charge,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,taimen,US,CA,94123,USD,5.99,0.870050,EUR,5.22
GPA.3364-1751-8323-15539,"Oct 9, 2018",12:52:30 AM PDT,,Google fee,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,taimen,US,CA,94123,USD,-1.80,0.870050,EUR,-1.57
GPA.3364-1751-8323-15539,"Oct 9, 2018",12:52:30 AM PDT,Third-party Tax,Tax,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,taimen,US,CA,94123,USD,0.51,0.870050,EUR,0.44
GPA.3308-9273-9292-38697,"Oct 9, 2018",12:53:04 AM PDT,,Charge,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,walleye,US,CA,94123,USD,5.99,0.870050,EUR,5.22
GPA.3308-9273-9292-38697,"Oct 9, 2018",12:53:04 AM PDT,,Google fee,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,walleye,US,CA,94123,USD,-1.80,0.870050,EUR,-1.57
GPA.3308-9273-9292-38697,"Oct 9, 2018",12:53:04 AM PDT,Third-party Tax,Tax,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,walleye,US,CA,94123,USD,0.51,0.870050,EUR,0.44
GPA.3327-8174-6176-60613,"Oct 9, 2018",1:48:35 AM PDT,,Charge,,Orsay en 60 minutos+audio (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,audioguide_itinerary3,potter,AR,Buenos Aires,1428,USD,1.71,0.871450,EUR,1.49
GPA.3327-8174-6176-60613,"Oct 9, 2018",1:48:35 AM PDT,,Google fee,,Orsay en 60 minutos+audio (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,audioguide_itinerary3,potter,AR,Buenos Aires,1428,USD,-0.51,0.871450,EUR,-0.44
GPA.3331-9778-3178-39743,"Oct 9, 2018",2:12:21 AM PDT,,Charge,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,hero2lte,ES,LAS PALMAS,35600,EUR,2.88,1.000000,EUR,2.88
GPA.3366-2674-8625-21375,"Oct 9, 2018",3:44:19 AM PDT,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,dreamlte,GB,LONDON,BR3 5NW,GBP,2.91,1.138200,EUR,3.31
GPA.3372-5454-9747-61138,"Oct 9, 2018",4:31:52 AM PDT,,Charge,,Orsay en 2 horas (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,itinerary_two,OnePlus6,IT,AG,92024,EUR,1.14,1.000000,EUR,1.14
GPA.3331-6497-1518-12916,"Oct 9, 2018",5:23:57 AM PDT,,Charge,,Orsay en 2 horas (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,itinerary_two,herolte,RO,,020635,RON,5.58,0.214250,EUR,1.20
GPA.3355-6418-3693-21653,"Oct 9, 2018",4:14:21 PM PDT,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,herolte,BR,SP,04735001,BRL,23.99,0.234240,EUR,5.62
GPA.3355-6418-3693-21653,"Oct 9, 2018",4:14:21 PM PDT,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,herolte,BR,SP,04735001,BRL,-7.20,0.234240,EUR,-1.69
GPA.3355-6418-3693-21653,"Oct 9, 2018",4:14:21 PM PDT,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,herolte,BR,SP,04735001,EUR,0.17,1.000000,EUR,0.17
GPA.3355-6418-3693-21653,"Oct 9, 2018",4:14:21 PM PDT,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,herolte,BR,SP,04735001,EUR,-0.57,1.000000,EUR,-0.57
GPA.3355-6418-3693-21653,"Oct 9, 2018",4:14:21 PM PDT,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,herolte,BR,SP,04735001,EUR,-0.84,1.000000,EUR,-0.84
GPA.3355-6418-3693-21653,"Oct 9, 2018",4:14:21 PM PDT,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,herolte,BR,SP,04735001,EUR,0.25,1.000000,EUR,0.25
GPA.3398-6185-3436-28007,"Oct 9, 2018",9:38:26 PM PDT,,Charge,,The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_one_new,dreamlte,SG,,,SGD,2.99,0.629460,EUR,1.88
GPA.3398-6185-3436-28007,"Oct 9, 2018",9:38:26 PM PDT,,Google fee,,The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_one_new,dreamlte,SG,,,SGD,-0.90,0.629460,EUR,-0.57
GPA.3399-8988-5419-59480,"Oct 9, 2018",11:02:53 PM PDT,,Charge,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,OnePlus,PH,METRO MANILA,1606,PHP,185.00,0.016050,EUR,2.97
GPA.3399-8988-5419-59480,"Oct 9, 2018",11:02:53 PM PDT,,Google fee,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,OnePlus,PH,METRO MANILA,1606,PHP,-55.50,0.016050,EUR,-0.89
GPA.3329-9645-4423-46021,"Oct 9, 2018",11:30:22 PM PDT,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,hwALE-H,ES,MADRID,28047,EUR,2.02,1.000000,EUR,2.02
GPA.3398-8206-8663-96700,"Oct 9, 2018",11:49:00 PM PDT,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,dreamlte,US,IL,60077,USD,5.99,0.869100,EUR,5.21
GPA.3398-8206-8663-96700,"Oct 9, 2018",11:49:00 PM PDT,,Google fee,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,dreamlte,US,IL,60077,USD,-1.80,0.869100,EUR,-1.56
GPA.3398-8206-8663-96700,"Oct 9, 2018",11:49:00 PM PDT,Third-party Tax,Tax,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,dreamlte,US,IL,60077,USD,0.60,0.869100,EUR,0.52
GPA.3351-0878-3228-96884,"Oct 10, 2018",12:11:37 AM PDT,,Charge,,Les principales chefs d'œuvres (Musée du Louvre visites guidées),com.tourblink.louvre,1,itinerary_one_new,mido,FR,,34000,EUR,1.16,1.000000,EUR,1.16
GPA.3359-5963-2120-97923,"Oct 10, 2018",12:36:04 AM PDT,,Charge,,Montmartre (Paris Guide Tours),com.tourblink.app,1,itinerary_two_paris,HWCLT,DE,,61348,EUR,0.58,1.000000,EUR,0.58
GPA.3303-5229-0767-27533,"Oct 10, 2018",2:59:38 AM PDT,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,herolte,ES,MÁLAGA,29009,EUR,2.88,1.000000,EUR,2.88
GPA.3350-9207-6456-72028,"Oct 10, 2018",3:28:50 AM PDT,,Charge,,Lo mejor de Van Gogh (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,itinerary_fourth,dreamqltecan,CA,QC,H3J 2M7,CAD,1.49,0.671710,EUR,1.00
GPA.3350-9207-6456-72028,"Oct 10, 2018",3:28:50 AM PDT,,Google fee,,Lo mejor de Van Gogh (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,itinerary_fourth,dreamqltecan,CA,QC,H3J 2M7,CAD,-0.45,0.671710,EUR,-0.30
GPA.3392-8018-9332-99934,"Oct 10, 2018",3:57:08 AM PDT,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5lte,BR,RJ,24210-520,BRL,23.99,0.234360,EUR,5.62
GPA.3392-8018-9332-99934,"Oct 10, 2018",3:57:08 AM PDT,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5lte,BR,RJ,24210-520,BRL,-7.20,0.234360,EUR,-1.69
GPA.3392-8018-9332-99934,"Oct 10, 2018",3:57:08 AM PDT,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5lte,BR,RJ,24210-520,EUR,-0.56,1.000000,EUR,-0.56
GPA.3392-8018-9332-99934,"Oct 10, 2018",3:57:08 AM PDT,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5lte,BR,RJ,24210-520,EUR,0.17,1.000000,EUR,0.17
GPA.3392-8018-9332-99934,"Oct 10, 2018",3:57:08 AM PDT,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5lte,BR,RJ,24210-520,EUR,-0.84,1.000000,EUR,-0.84
GPA.3392-8018-9332-99934,"Oct 10, 2018",3:57:08 AM PDT,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5lte,BR,RJ,24210-520,EUR,0.25,1.000000,EUR,0.25
GPA.3318-6783-0104-08362,"Oct 10, 2018",4:01:40 AM PDT,,Charge,,The Louvre in 60 mins (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_two_new,HWCLT,DE,,61348,EUR,0.58,1.000000,EUR,0.58
GPA.3372-7606-5512-97072,"Oct 10, 2018",4:09:52 AM PDT,,Charge,,Retiro Express (Madrid Guide Tours),com.tourblink.madrid,1,itinerary_fourth,grandprimevelte,ES,MADRID,28004,EUR,0.57,1.000000,EUR,0.57
GPA.3321-7825-2544-53211,"Oct 10, 2018",5:18:39 AM PDT,,Charge,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,evert_nt,BR,RJ,24210-520,BRL,12.99,0.234050,EUR,3.04
GPA.3321-7825-2544-53211,"Oct 10, 2018",5:18:39 AM PDT,,Google fee,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,evert_nt,BR,RJ,24210-520,BRL,-3.90,0.234050,EUR,-0.91
GPA.3321-7825-2544-53211,"Oct 10, 2018",5:18:39 AM PDT,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,evert_nt,BR,RJ,24210-520,EUR,0.09,1.000000,EUR,0.09
GPA.3321-7825-2544-53211,"Oct 10, 2018",5:18:39 AM PDT,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,evert_nt,BR,RJ,24210-520,EUR,-0.30,1.000000,EUR,-0.30
GPA.3321-7825-2544-53211,"Oct 10, 2018",5:18:39 AM PDT,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,evert_nt,BR,RJ,24210-520,EUR,0.14,1.000000,EUR,0.14
GPA.3321-7825-2544-53211,"Oct 10, 2018",5:18:39 AM PDT,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,evert_nt,BR,RJ,24210-520,EUR,-0.46,1.000000,EUR,-0.46
GPA.3321-1640-3209-92744,"Oct 10, 2018",5:24:11 AM PDT,,Charge,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,evert_nt,BR,RJ,24210-520,BRL,8.99,0.234050,EUR,2.10
GPA.3321-1640-3209-92744,"Oct 10, 2018",5:24:11 AM PDT,,Google fee,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,evert_nt,BR,RJ,24210-520,BRL,-2.70,0.234050,EUR,-0.63
GPA.3321-1640-3209-92744,"Oct 10, 2018",5:24:11 AM PDT,Brazil CIDE Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,evert_nt,BR,RJ,24210-520,EUR,-0.21,1.000000,EUR,-0.21
GPA.3321-1640-3209-92744,"Oct 10, 2018",5:24:11 AM PDT,Brazil CIDE Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,evert_nt,BR,RJ,24210-520,EUR,0.06,1.000000,EUR,0.06
GPA.3321-1640-3209-92744,"Oct 10, 2018",5:24:11 AM PDT,Brazil IRRF Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,evert_nt,BR,RJ,24210-520,EUR,0.10,1.000000,EUR,0.10
GPA.3321-1640-3209-92744,"Oct 10, 2018",5:24:11 AM PDT,Brazil IRRF Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,evert_nt,BR,RJ,24210-520,EUR,-0.32,1.000000,EUR,-0.32
GPA.3328-1089-9580-80365,"Oct 10, 2018",5:26:16 AM PDT,,Charge,,Louvre in half day (FR) (Musée du Louvre visites guidées),com.tourblink.louvre,1,itinerary_fifth_new,HWBLN-H,FR,,59320,EUR,1.74,1.000000,EUR,1.74
GPA.3398-8163-2536-40908,"Oct 10, 2018",5:40:16 AM PDT,,Charge,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,HWCLT,DE,,61348,EUR,1.76,1.000000,EUR,1.76
GPA.3377-2226-8192-99446,"Oct 10, 2018",6:06:47 AM PDT,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerofltebmc,CA,ON,M6G 4B6,CAD,7.49,0.670810,EUR,5.02
GPA.3377-2226-8192-99446,"Oct 10, 2018",6:06:47 AM PDT,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerofltebmc,CA,ON,M6G 4B6,CAD,-2.25,0.670810,EUR,-1.51
GPA.3322-6417-8719-84975,"Oct 10, 2018",6:29:20 AM PDT,,Charge,,The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_one_new,lucye,FR,,75011,EUR,1.16,1.000000,EUR,1.16
GPA.3327-3934-0084-55524,"Oct 10, 2018",6:39:00 AM PDT,,Charge,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,walleye,CA,QC,G1L 1A4,CAD,4.59,0.670810,EUR,3.08
GPA.3327-3934-0084-55524,"Oct 10, 2018",6:39:00 AM PDT,,Google fee,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,walleye,CA,QC,G1L 1A4,CAD,-1.38,0.670810,EUR,-0.93
GPA.3319-2394-3797-09154,"Oct 10, 2018",7:33:44 AM PDT,,Charge,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,dreamqltesq,US,CA,91765,USD,3.49,0.869350,EUR,3.03
GPA.3319-2394-3797-09154,"Oct 10, 2018",7:33:44 AM PDT,,Google fee,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,dreamqltesq,US,CA,91765,USD,-1.05,0.869350,EUR,-0.91
GPA.3319-2394-3797-09154,"Oct 10, 2018",7:33:44 AM PDT,Third-party Tax,Tax,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,dreamqltesq,US,CA,91765,USD,0.33,0.869350,EUR,0.29
GPA.3353-7693-6127-26508,"Oct 10, 2018",3:22:08 PM PDT,,Charge,,The most important masterpieces (IT) (Visite guidate del Louvre),com.tourblink.louvre,1,itinerary_one_new,a6lte,IT,RG,97100,EUR,1.14,1.000000,EUR,1.14
GPA.3346-7253-6407-58906,"Oct 10, 2018",9:56:51 PM PDT,,Charge,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,a5y17lte,MX,,38016,MXN,22.00,0.045145,EUR,0.99
GPA.3346-7253-6407-58906,"Oct 10, 2018",9:56:51 PM PDT,,Google fee,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,a5y17lte,MX,,38016,MXN,-6.60,0.045145,EUR,-0.30
GPA.3363-4481-0829-40350,"Oct 10, 2018",11:30:52 PM PDT,,Charge,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,jackpot2lte,BR,SP,05625030,BRL,4.39,0.230270,EUR,1.01
GPA.3363-4481-0829-40350,"Oct 10, 2018",11:30:52 PM PDT,,Google fee,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,jackpot2lte,BR,SP,05625030,BRL,-1.32,0.230270,EUR,-0.30
GPA.3363-4481-0829-40350,"Oct 10, 2018",11:30:52 PM PDT,Brazil CIDE Withholding Tax,Tax,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,jackpot2lte,BR,SP,05625030,EUR,0.03,1.000000,EUR,0.03
GPA.3363-4481-0829-40350,"Oct 10, 2018",11:30:52 PM PDT,Brazil CIDE Withholding Tax,Tax,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,jackpot2lte,BR,SP,05625030,EUR,-0.10,1.000000,EUR,-0.10
GPA.3363-4481-0829-40350,"Oct 10, 2018",11:30:52 PM PDT,Brazil IRRF Withholding Tax,Tax,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,jackpot2lte,BR,SP,05625030,EUR,-0.15,1.000000,EUR,-0.15
GPA.3363-4481-0829-40350,"Oct 10, 2018",11:30:52 PM PDT,Brazil IRRF Withholding Tax,Tax,,The essentials of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,jackpot2lte,BR,SP,05625030,EUR,0.04,1.000000,EUR,0.04
GPA.3372-9102-5389-29479,"Oct 11, 2018",12:03:31 AM PDT,,Charge,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,OnePlus5T,CO,,,COP,10000.00,0.000280,EUR,2.80
GPA.3372-9102-5389-29479,"Oct 11, 2018",12:03:31 AM PDT,,Google fee,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,OnePlus5T,CO,,,COP,-3000.00,0.000280,EUR,-0.84
GPA.3346-7408-0877-08767,"Oct 11, 2018",12:30:33 AM PDT,,Charge,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,taimen,CA,BC,V6B 6P6,CAD,4.59,0.663340,EUR,3.04
GPA.3346-7408-0877-08767,"Oct 11, 2018",12:30:33 AM PDT,,Google fee,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,taimen,CA,BC,V6B 6P6,CAD,-1.38,0.663340,EUR,-0.92
GPA.3317-1206-6396-18402,"Oct 11, 2018",1:20:40 AM PDT,,Charge,,The best of the Vatican museums (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,itinerary_two,dream2lte,TR,,34147,TRY,9.31,0.143920,EUR,1.34
GPA.3317-1206-6396-18402,"Oct 11, 2018",1:20:40 AM PDT,,Google fee,,The best of the Vatican museums (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,itinerary_two,dream2lte,TR,,34147,TRY,-2.79,0.143920,EUR,-0.40
GPA.3315-9953-0597-86856,"Oct 11, 2018",2:46:02 AM PDT,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,hero2lte,RU,Московская область,143006,RUB,219.49,0.012973,EUR,2.85
GPA.3315-9953-0597-86856,"Oct 11, 2018",2:46:02 AM PDT,,Google fee,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,hero2lte,RU,Московская область,143006,RUB,-65.85,0.012973,EUR,-0.85
GPA.3351-8678-4425-66470,"Oct 11, 2018",4:16:06 AM PDT,,Charge,,"O Louvre em medio dia (Paris, visitas guiadas, tours e guia)",com.tourblink.app,1,itinerary_fifth,dream2lte,BR,SC,88330242,BRL,12.99,0.230330,EUR,2.99
GPA.3351-8678-4425-66470,"Oct 11, 2018",4:16:06 AM PDT,,Google fee,,"O Louvre em medio dia (Paris, visitas guiadas, tours e guia)",com.tourblink.app,1,itinerary_fifth,dream2lte,BR,SC,88330242,BRL,-3.90,0.230330,EUR,-0.90
GPA.3351-8678-4425-66470,"Oct 11, 2018",4:16:06 AM PDT,Brazil CIDE Withholding Tax,Tax,,"O Louvre em medio dia (Paris, visitas guiadas, tours e guia)",com.tourblink.app,1,itinerary_fifth,dream2lte,BR,SC,88330242,EUR,-0.30,1.000000,EUR,-0.30
GPA.3351-8678-4425-66470,"Oct 11, 2018",4:16:06 AM PDT,Brazil CIDE Withholding Tax,Tax,,"O Louvre em medio dia (Paris, visitas guiadas, tours e guia)",com.tourblink.app,1,itinerary_fifth,dream2lte,BR,SC,88330242,EUR,0.09,1.000000,EUR,0.09
GPA.3351-8678-4425-66470,"Oct 11, 2018",4:16:06 AM PDT,Brazil IRRF Withholding Tax,Tax,,"O Louvre em medio dia (Paris, visitas guiadas, tours e guia)",com.tourblink.app,1,itinerary_fifth,dream2lte,BR,SC,88330242,EUR,0.14,1.000000,EUR,0.14
GPA.3351-8678-4425-66470,"Oct 11, 2018",4:16:06 AM PDT,Brazil IRRF Withholding Tax,Tax,,"O Louvre em medio dia (Paris, visitas guiadas, tours e guia)",com.tourblink.app,1,itinerary_fifth,dream2lte,BR,SC,88330242,EUR,-0.45,1.000000,EUR,-0.45
GPA.3321-7931-8702-25178,"Oct 11, 2018",5:42:01 AM PDT,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,G8141,CO,CALDAS,,COP,12000.00,0.000279,EUR,3.35
GPA.3321-7931-8702-25178,"Oct 11, 2018",5:42:01 AM PDT,,Google fee,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,G8141,CO,CALDAS,,COP,-3600.00,0.000279,EUR,-1.01
GPA.3343-4319-7899-77701,"Oct 11, 2018",6:14:14 AM PDT,,Charge,,The historic heart of Paris (Paris Guide Tours),com.tourblink.app,1,itinerary_one_paris,HWANE,FR,,95490,EUR,0.58,1.000000,EUR,0.58
