Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3382-8396-7419-25124,"Dec 12, 2018",5:58:41 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerolte,BR,RJ,20520160,BRL,23.99,0.226660,EUR,5.44
GPA.3382-8396-7419-25124,"Dec 12, 2018",5:58:41 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerolte,BR,RJ,20520160,BRL,-7.20,0.226660,EUR,-1.63
GPA.3382-8396-7419-25124,"Dec 12, 2018",5:58:41 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerolte,BR,RJ,20520160,EUR,-0.54,1.000000,EUR,-0.54
GPA.3382-8396-7419-25124,"Dec 12, 2018",5:58:41 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerolte,BR,RJ,20520160,EUR,0.16,1.000000,EUR,0.16
GPA.3382-8396-7419-25124,"Dec 12, 2018",5:58:41 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerolte,BR,RJ,20520160,EUR,0.24,1.000000,EUR,0.24
GPA.3382-8396-7419-25124,"Dec 12, 2018",5:58:41 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,zerolte,BR,RJ,20520160,EUR,-0.81,1.000000,EUR,-0.81
GPA.3336-4320-4727-33739,"Dec 13, 2018",12:12:31 AM PST,,Charge,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,a6plte,BR,SC,88790000,BRL,8.99,0.228220,EUR,2.05
GPA.3336-4320-4727-33739,"Dec 13, 2018",12:12:31 AM PST,,Google fee,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,a6plte,BR,SC,88790000,BRL,-2.70,0.228220,EUR,-0.62
GPA.3336-4320-4727-33739,"Dec 13, 2018",12:12:31 AM PST,Brazil CIDE Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,a6plte,BR,SC,88790000,EUR,-0.20,1.000000,EUR,-0.20
GPA.3336-4320-4727-33739,"Dec 13, 2018",12:12:31 AM PST,Brazil CIDE Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,a6plte,BR,SC,88790000,EUR,0.06,1.000000,EUR,0.06
GPA.3336-4320-4727-33739,"Dec 13, 2018",12:12:31 AM PST,Brazil IRRF Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,a6plte,BR,SC,88790000,EUR,-0.31,1.000000,EUR,-0.31
GPA.3336-4320-4727-33739,"Dec 13, 2018",12:12:31 AM PST,Brazil IRRF Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,a6plte,BR,SC,88790000,EUR,0.10,1.000000,EUR,0.10
GPA.3385-7108-3043-80233,"Dec 13, 2018",11:51:04 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,cedric,BR,SC,89012130,BRL,23.99,0.226820,EUR,5.44
GPA.3385-7108-3043-80233,"Dec 13, 2018",11:51:04 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,cedric,BR,SC,89012130,BRL,-7.20,0.226820,EUR,-1.63
GPA.3385-7108-3043-80233,"Dec 13, 2018",11:51:04 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,cedric,BR,SC,89012130,EUR,-0.55,1.000000,EUR,-0.55
GPA.3385-7108-3043-80233,"Dec 13, 2018",11:51:04 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,cedric,BR,SC,89012130,EUR,0.17,1.000000,EUR,0.17
GPA.3385-7108-3043-80233,"Dec 13, 2018",11:51:04 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,cedric,BR,SC,89012130,EUR,0.25,1.000000,EUR,0.25
GPA.3385-7108-3043-80233,"Dec 13, 2018",11:51:04 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,cedric,BR,SC,89012130,EUR,-0.82,1.000000,EUR,-0.82
GPA.3347-8616-4684-70438,"Dec 14, 2018",12:50:36 AM PST,,Charge,,Orsay en vaste (Musée d'Orsay visites guidées),com.tourblink.museeorsay,1,itinerary_two,HWBLN-H,FR,,67450,EUR,1.16,1.000000,EUR,1.16
GPA.3371-9281-9901-24275,"Dec 14, 2018",12:58:50 AM PST,,Charge,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,jackpotlte,IT,VE,30010,EUR,1.72,1.000000,EUR,1.72
GPA.3374-5851-9053-87951,"Dec 14, 2018",3:19:52 AM PST,,Charge,,Un rapida visita por El Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_one,hero2qltetmo,US,OH,45242,USD,1.49,0.885500,EUR,1.32
GPA.3374-5851-9053-87951,"Dec 14, 2018",3:19:52 AM PST,,Google fee,,Un rapida visita por El Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_one,hero2qltetmo,US,OH,45242,USD,-0.45,0.885500,EUR,-0.40
GPA.3374-5851-9053-87951,"Dec 14, 2018",3:19:52 AM PST,Third-party Tax,Tax,,Un rapida visita por El Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_one,hero2qltetmo,US,OH,45242,USD,0.10,0.885500,EUR,0.09
GPA.3332-0764-8213-97346,"Dec 14, 2018",4:53:00 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,payton_sprout,US,MA,02108,USD,3.99,0.885100,EUR,3.53
GPA.3332-0764-8213-97346,"Dec 14, 2018",4:53:00 AM PST,,Google fee,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,payton_sprout,US,MA,02108,USD,-1.20,0.885100,EUR,-1.06
GPA.3332-0764-8213-97346,"Dec 14, 2018",4:53:00 AM PST,Third-party Tax,Tax,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,payton_sprout,US,MA,02108,USD,0.25,0.885100,EUR,0.22
GPA.3324-0443-4714-95644,"Dec 14, 2018",9:35:03 AM PST,,Charge,,Itinerary + Audioguide Egypt EN (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary3_new,payton_sprout,US,MA,02108,USD,1.49,0.885150,EUR,1.32
GPA.3324-0443-4714-95644,"Dec 14, 2018",9:35:03 AM PST,,Google fee,,Itinerary + Audioguide Egypt EN (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary3_new,payton_sprout,US,MA,02108,USD,-0.45,0.885150,EUR,-0.40
GPA.3324-0443-4714-95644,"Dec 14, 2018",9:35:03 AM PST,Third-party Tax,Tax,,Itinerary + Audioguide Egypt EN (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary3_new,payton_sprout,US,MA,02108,USD,0.09,0.885150,EUR,0.08
GPA.3358-8595-5993-23486,"Dec 15, 2018",1:09:02 AM PST,,Charge,,Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,hero2lte,IT,VA,21023,EUR,1.72,1.000000,EUR,1.72
GPA.3398-1156-5519-28454,"Dec 15, 2018",1:33:01 AM PST,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,HWCOR,FR,,92000,EUR,2.91,1.000000,EUR,2.91
GPA.3389-7263-0510-18836,"Dec 15, 2018",6:18:20 AM PST,,Charge,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,HWDUK,IT,TV,31015,EUR,2.86,1.000000,EUR,2.86
GPA.3334-4537-8124-08668,"Dec 15, 2018",8:12:23 AM PST,,Charge,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,starqltesq,US,HI,96753,USD,2.49,0.884500,EUR,2.20
GPA.3334-4537-8124-08668,"Dec 15, 2018",8:12:23 AM PST,,Google fee,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,starqltesq,US,HI,96753,USD,-0.75,0.884500,EUR,-0.66
GPA.3334-4537-8124-08668,"Dec 15, 2018",8:12:23 AM PST,Third-party Tax,Tax,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,starqltesq,US,HI,96753,USD,0.10,0.884500,EUR,0.09
GPA.3397-6741-2317-68919,"Dec 17, 2018",1:13:17 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,ASUS_X013D_1,FR,,86000,EUR,2.91,1.000000,EUR,2.91
GPA.3380-1561-2185-65698,"Dec 17, 2018",4:59:18 AM PST,,Charge,,The Louvre in 60 mins + Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary2_new,HWEML,DE,,12277,EUR,0.88,1.000000,EUR,0.88
GPA.3357-6383-8168-57434,"Dec 17, 2018",5:01:28 AM PST,,Charge,,Itinerary + Audioguide Egypt EN (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary3_new,HWEML,DE,,12277,EUR,0.88,1.000000,EUR,0.88
GPA.3319-9081-9054-70518,"Dec 17, 2018",7:57:23 AM PST,,Charge,,The Louvre in 60 mins + Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary2_new,dreamqltesq,US,FL,34291,USD,1.49,0.881100,EUR,1.31
GPA.3319-9081-9054-70518,"Dec 17, 2018",7:57:23 AM PST,,Google fee,,The Louvre in 60 mins + Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary2_new,dreamqltesq,US,FL,34291,USD,-0.45,0.881100,EUR,-0.40
GPA.3319-9081-9054-70518,"Dec 17, 2018",7:57:23 AM PST,Third-party Tax,Tax,,The Louvre in 60 mins + Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary2_new,dreamqltesq,US,FL,34291,USD,0.10,0.881100,EUR,0.09
GPA.3316-7494-7324-04365,"Dec 18, 2018",2:07:07 AM PST,,Charge,,Orsay in 60 minutes (Paris Guide Tours),com.tourblink.app,1,itinerary_sixth,zeroflte,SG,,,SGD,1.49,0.641400,EUR,0.96
GPA.3316-7494-7324-04365,"Dec 18, 2018",2:07:07 AM PST,,Google fee,,Orsay in 60 minutes (Paris Guide Tours),com.tourblink.app,1,itinerary_sixth,zeroflte,SG,,,SGD,-0.45,0.641400,EUR,-0.29
GPA.3305-1347-9436-45643,"Dec 18, 2018",2:14:07 AM PST,,Charge,,Complete guide of Vatican Museums (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,itinerary_one,HWEML,FR,,93360,EUR,1.74,1.000000,EUR,1.74
GPA.3399-0162-3940-45471,"Dec 18, 2018",9:56:35 AM PST,,Charge,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,crosshatch,SG,,,SGD,2.99,0.641370,EUR,1.92
GPA.3399-0162-3940-45471,"Dec 18, 2018",9:56:35 AM PST,,Google fee,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,crosshatch,SG,,,SGD,-0.90,0.641370,EUR,-0.58
GPA.3376-8305-4409-21564,"Dec 18, 2018",7:15:58 PM PST,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,lux_uds,BR,RS,93700000,BRL,23.99,0.224780,EUR,5.39
GPA.3376-8305-4409-21564,"Dec 18, 2018",7:15:58 PM PST,,Google fee,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,lux_uds,BR,RS,93700000,BRL,-7.20,0.224780,EUR,-1.62
GPA.3376-8305-4409-21564,"Dec 18, 2018",7:15:58 PM PST,Brazil CIDE Withholding Tax,Tax,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,lux_uds,BR,RS,93700000,EUR,0.16,1.000000,EUR,0.16
GPA.3376-8305-4409-21564,"Dec 18, 2018",7:15:58 PM PST,Brazil CIDE Withholding Tax,Tax,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,lux_uds,BR,RS,93700000,EUR,-0.54,1.000000,EUR,-0.54
GPA.3376-8305-4409-21564,"Dec 18, 2018",7:15:58 PM PST,Brazil IRRF Withholding Tax,Tax,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,lux_uds,BR,RS,93700000,EUR,0.24,1.000000,EUR,0.24
GPA.3376-8305-4409-21564,"Dec 18, 2018",7:15:58 PM PST,Brazil IRRF Withholding Tax,Tax,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,lux_uds,BR,RS,93700000,EUR,-0.81,1.000000,EUR,-0.81
GPA.3360-0691-8531-99364,"Dec 18, 2018",11:05:00 PM PST,,Charge,,Buy all the Audioguide (Pere Lachaise Guide Tours),com.tourblink.perelachaise,1,robot_audioguide,hwALE-H,ES,MADRID,28047,EUR,0.86,1.000000,EUR,0.86
GPA.3360-0691-8531-99364,"Dec 19, 2018",12:32:12 AM PST,,Charge refund,Full,Buy all the Audioguide (Pere Lachaise Guide Tours),com.tourblink.perelachaise,1,robot_audioguide,hwALE-H,ES,MADRID,28047,EUR,-0.86,1.000000,EUR,-0.86
GPA.3397-6929-2052-49324,"Dec 19, 2018",4:38:52 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,HWCLT,ES,BARCELONA,08004,EUR,2.88,1.000000,EUR,2.88
GPA.3370-2547-8672-92166,"Dec 19, 2018",6:30:10 AM PST,,Charge,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,a5xelte,FR,,75005,EUR,2.91,1.000000,EUR,2.91
GPA.3376-1340-0279-83986,"Dec 19, 2018",8:02:26 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,shark,MX,,55248,MXN,79.00,0.043643,EUR,3.45
GPA.3376-1340-0279-83986,"Dec 19, 2018",8:02:26 AM PST,,Google fee,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,shark,MX,,55248,MXN,-23.70,0.043643,EUR,-1.03
GPA.3393-6816-3891-19133,"Dec 19, 2018",11:39:17 AM PST,,Charge,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,crosshatch,US,GA,30064,USD,3.49,0.875150,EUR,3.06
GPA.3393-6816-3891-19133,"Dec 19, 2018",11:39:17 AM PST,,Google fee,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,crosshatch,US,GA,30064,USD,-1.05,0.875150,EUR,-0.92
GPA.3393-6816-3891-19133,"Dec 19, 2018",11:39:17 AM PST,Third-party Tax,Tax,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,crosshatch,US,GA,30064,USD,0.21,0.875150,EUR,0.18
GPA.3398-0877-2657-04607,"Dec 19, 2018",12:25:01 PM PST,,Charge,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,crosshatch,US,GA,30064,USD,3.49,0.876000,EUR,3.06
GPA.3398-0877-2657-04607,"Dec 19, 2018",12:25:01 PM PST,,Google fee,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,crosshatch,US,GA,30064,USD,-1.05,0.876000,EUR,-0.92
GPA.3398-0877-2657-04607,"Dec 19, 2018",12:25:01 PM PST,Third-party Tax,Tax,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,crosshatch,US,GA,30064,USD,0.21,0.876000,EUR,0.18
GPA.3354-6262-8123-76301,"Dec 20, 2018",6:17:49 AM PST,,Charge,,Unlock all the itineraries and audioguides (Paris Guide Tours),com.tourblink.app,1,buy_all,HWBKL,IT,PG,06012,EUR,2.86,1.000000,EUR,2.86
GPA.3329-8359-6543-17383,"Dec 20, 2018",6:57:33 AM PST,,Charge,,Visita express del Museo Británico (British Museum Guided Tours),com.tourblink.britishmuseum,1,itinerary_one,greatlte,IL,,48000,ILS,4.20,0.232380,EUR,0.98
GPA.3329-8359-6543-17383,"Dec 20, 2018",6:57:33 AM PST,,Google fee,,Visita express del Museo Británico (British Museum Guided Tours),com.tourblink.britishmuseum,1,itinerary_one,greatlte,IL,,48000,ILS,-1.30,0.232380,EUR,-0.30
GPA.3372-1652-5859-06426,"Dec 20, 2018",9:27:00 AM PST,,Charge,,"The main artworks/Aztec,Mayan,Teotihuacan and Toltec) (Mexico City: Museum of Anthropology Guide & Tours)",com.tourblink.nationalmuseumanthropologymexicocity,1,itinerary_one,herolte,FR,,49290,EUR,1.74,1.000000,EUR,1.74
GPA.3354-8842-3649-78973,"Dec 20, 2018",10:24:37 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,hwALE-H,FR,,34090,EUR,2.91,1.000000,EUR,2.91
GPA.3347-3681-3830-56753,"Dec 20, 2018",12:35:39 PM PST,,Charge,,"The main artworks/Aztec,Mayan,Teotihuacan and Toltec) (Mexico City: Museum of Anthropology Guide & Tours)",com.tourblink.nationalmuseumanthropologymexicocity,1,itinerary_one,on7xelte,BR,SP,01050070,BRL,12.99,0.226380,EUR,2.94
GPA.3347-3681-3830-56753,"Dec 20, 2018",12:35:39 PM PST,,Google fee,,"The main artworks/Aztec,Mayan,Teotihuacan and Toltec) (Mexico City: Museum of Anthropology Guide & Tours)",com.tourblink.nationalmuseumanthropologymexicocity,1,itinerary_one,on7xelte,BR,SP,01050070,BRL,-3.90,0.226380,EUR,-0.88
GPA.3347-3681-3830-56753,"Dec 20, 2018",12:35:39 PM PST,Brazil CIDE Withholding Tax,Tax,,"The main artworks/Aztec,Mayan,Teotihuacan and Toltec) (Mexico City: Museum of Anthropology Guide & Tours)",com.tourblink.nationalmuseumanthropologymexicocity,1,itinerary_one,on7xelte,BR,SP,01050070,EUR,0.09,1.000000,EUR,0.09
GPA.3347-3681-3830-56753,"Dec 20, 2018",12:35:39 PM PST,Brazil CIDE Withholding Tax,Tax,,"The main artworks/Aztec,Mayan,Teotihuacan and Toltec) (Mexico City: Museum of Anthropology Guide & Tours)",com.tourblink.nationalmuseumanthropologymexicocity,1,itinerary_one,on7xelte,BR,SP,01050070,EUR,-0.30,1.000000,EUR,-0.30
GPA.3347-3681-3830-56753,"Dec 20, 2018",12:35:39 PM PST,Brazil IRRF Withholding Tax,Tax,,"The main artworks/Aztec,Mayan,Teotihuacan and Toltec) (Mexico City: Museum of Anthropology Guide & Tours)",com.tourblink.nationalmuseumanthropologymexicocity,1,itinerary_one,on7xelte,BR,SP,01050070,EUR,-0.44,1.000000,EUR,-0.44
GPA.3347-3681-3830-56753,"Dec 20, 2018",12:35:39 PM PST,Brazil IRRF Withholding Tax,Tax,,"The main artworks/Aztec,Mayan,Teotihuacan and Toltec) (Mexico City: Museum of Anthropology Guide & Tours)",com.tourblink.nationalmuseumanthropologymexicocity,1,itinerary_one,on7xelte,BR,SP,01050070,EUR,0.13,1.000000,EUR,0.13
GPA.3318-4962-5233-98135,"Dec 21, 2018",1:12:28 AM PST,,Charge,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,CO2N_sprout,BR,SC,88790000,BRL,8.99,0.226840,EUR,2.04
GPA.3318-4962-5233-98135,"Dec 21, 2018",1:12:28 AM PST,,Google fee,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,CO2N_sprout,BR,SC,88790000,BRL,-2.70,0.226840,EUR,-0.61
GPA.3318-4962-5233-98135,"Dec 21, 2018",1:12:28 AM PST,Brazil CIDE Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,CO2N_sprout,BR,SC,88790000,EUR,-0.20,1.000000,EUR,-0.20
GPA.3318-4962-5233-98135,"Dec 21, 2018",1:12:28 AM PST,Brazil CIDE Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,CO2N_sprout,BR,SC,88790000,EUR,0.06,1.000000,EUR,0.06
GPA.3318-4962-5233-98135,"Dec 21, 2018",1:12:28 AM PST,Brazil IRRF Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,CO2N_sprout,BR,SC,88790000,EUR,-0.30,1.000000,EUR,-0.30
GPA.3318-4962-5233-98135,"Dec 21, 2018",1:12:28 AM PST,Brazil IRRF Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,CO2N_sprout,BR,SC,88790000,EUR,0.09,1.000000,EUR,0.09
GPA.3343-1786-6730-17118,"Dec 21, 2018",3:08:24 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,dreamlte,BR,MT,78890000,BRL,23.99,0.227610,EUR,5.46
GPA.3343-1786-6730-17118,"Dec 21, 2018",3:08:24 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,dreamlte,BR,MT,78890000,BRL,-7.20,0.227610,EUR,-1.64
GPA.3343-1786-6730-17118,"Dec 21, 2018",3:08:24 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,dreamlte,BR,MT,78890000,EUR,-0.54,1.000000,EUR,-0.54
GPA.3343-1786-6730-17118,"Dec 21, 2018",3:08:24 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,dreamlte,BR,MT,78890000,EUR,0.16,1.000000,EUR,0.16
GPA.3343-1786-6730-17118,"Dec 21, 2018",3:08:24 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,dreamlte,BR,MT,78890000,EUR,0.24,1.000000,EUR,0.24
GPA.3343-1786-6730-17118,"Dec 21, 2018",3:08:24 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,dreamlte,BR,MT,78890000,EUR,-0.81,1.000000,EUR,-0.81
GPA.3319-1303-9365-08665,"Dec 21, 2018",4:23:14 AM PST,,Charge,,Buy all the Audioguide (Pere Lachaise Guide Tours),com.tourblink.perelachaise,1,robot_audioguide,hwALE-H,ES,MADRID,28047,EUR,1.15,1.000000,EUR,1.15
GPA.3388-4518-9110-25879,"Dec 21, 2018",5:12:31 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,panell_dt,BR,RJ,20241260,BRL,23.99,0.226890,EUR,5.44
GPA.3388-4518-9110-25879,"Dec 21, 2018",5:12:31 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,panell_dt,BR,RJ,20241260,BRL,-7.20,0.226890,EUR,-1.63
