Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3356-6570-9882-55213,"Nov 7, 2018",1:59:33 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,lucye,ES,MADRID,28006,EUR,2.88,1.000000,EUR,2.88
GPA.3374-6416-7802-23267,"Nov 7, 2018",2:25:13 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,star2qltechn,BR,MT,78690000,BRL,23.99,0.231540,EUR,5.55
GPA.3374-6416-7802-23267,"Nov 7, 2018",2:25:13 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,star2qltechn,BR,MT,78690000,BRL,-7.20,0.231540,EUR,-1.67
GPA.3374-6416-7802-23267,"Nov 7, 2018",2:25:13 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,star2qltechn,BR,MT,78690000,EUR,0.16,1.000000,EUR,0.16
GPA.3374-6416-7802-23267,"Nov 7, 2018",2:25:13 AM PST,Brazil CIDE Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,star2qltechn,BR,MT,78690000,EUR,-0.55,1.000000,EUR,-0.55
GPA.3374-6416-7802-23267,"Nov 7, 2018",2:25:13 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,star2qltechn,BR,MT,78690000,EUR,0.25,1.000000,EUR,0.25
GPA.3374-6416-7802-23267,"Nov 7, 2018",2:25:13 AM PST,Brazil IRRF Withholding Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,star2qltechn,BR,MT,78690000,EUR,-0.83,1.000000,EUR,-0.83
GPA.3333-6726-5732-77381,"Nov 7, 2018",2:37:09 AM PST,,Charge,,The Louvre in 60 mins + Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary2_new,a5y17ltecan,CA,NS,B0W 3T0,CAD,2.29,0.664910,EUR,1.52
GPA.3333-6726-5732-77381,"Nov 7, 2018",2:37:09 AM PST,,Google fee,,The Louvre in 60 mins + Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary2_new,a5y17ltecan,CA,NS,B0W 3T0,CAD,-0.69,0.664910,EUR,-0.46
GPA.3367-0971-5621-19395,"Nov 7, 2018",3:31:40 AM PST,,Charge,,Audioguide for The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,audioguide1_new,dreamlte,BR,SP,05406000,BRL,4.39,0.231200,EUR,1.01
GPA.3367-0971-5621-19395,"Nov 7, 2018",3:31:40 AM PST,,Google fee,,Audioguide for The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,audioguide1_new,dreamlte,BR,SP,05406000,BRL,-1.32,0.231200,EUR,-0.31
GPA.3367-0971-5621-19395,"Nov 7, 2018",3:31:40 AM PST,Brazil CIDE Withholding Tax,Tax,,Audioguide for The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,audioguide1_new,dreamlte,BR,SP,05406000,EUR,0.03,1.000000,EUR,0.03
GPA.3367-0971-5621-19395,"Nov 7, 2018",3:31:40 AM PST,Brazil CIDE Withholding Tax,Tax,,Audioguide for The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,audioguide1_new,dreamlte,BR,SP,05406000,EUR,-0.10,1.000000,EUR,-0.10
GPA.3367-0971-5621-19395,"Nov 7, 2018",3:31:40 AM PST,Brazil IRRF Withholding Tax,Tax,,Audioguide for The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,audioguide1_new,dreamlte,BR,SP,05406000,EUR,0.04,1.000000,EUR,0.04
GPA.3367-0971-5621-19395,"Nov 7, 2018",3:31:40 AM PST,Brazil IRRF Withholding Tax,Tax,,Audioguide for The most important masterpieces (Louvre Guide Tours),com.tourblink.louvre,1,audioguide1_new,dreamlte,BR,SP,05406000,EUR,-0.15,1.000000,EUR,-0.15
GPA.3321-8569-4552-85964,"Nov 7, 2018",4:15:53 AM PST,,Charge,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,j6lte,BR,RS,90470450,BRL,8.99,0.231340,EUR,2.08
GPA.3321-8569-4552-85964,"Nov 7, 2018",4:15:53 AM PST,,Google fee,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,j6lte,BR,RS,90470450,BRL,-2.70,0.231340,EUR,-0.62
GPA.3321-8569-4552-85964,"Nov 7, 2018",4:15:53 AM PST,Brazil CIDE Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,j6lte,BR,RS,90470450,EUR,0.06,1.000000,EUR,0.06
GPA.3321-8569-4552-85964,"Nov 7, 2018",4:15:53 AM PST,Brazil CIDE Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,j6lte,BR,RS,90470450,EUR,-0.21,1.000000,EUR,-0.21
GPA.3321-8569-4552-85964,"Nov 7, 2018",4:15:53 AM PST,Brazil IRRF Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,j6lte,BR,RS,90470450,EUR,-0.32,1.000000,EUR,-0.32
GPA.3321-8569-4552-85964,"Nov 7, 2018",4:15:53 AM PST,Brazil IRRF Withholding Tax,Tax,,The most important masterpieces (PT) (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,itinerary_one_new,j6lte,BR,RS,90470450,EUR,0.10,1.000000,EUR,0.10
GPA.3399-3478-4576-65463,"Nov 7, 2018",4:21:30 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,c7ltechn,HK,九龍,,HKD,33.00,0.111130,EUR,3.67
GPA.3399-3478-4576-65463,"Nov 7, 2018",4:21:30 AM PST,,Google fee,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,c7ltechn,HK,九龍,,HKD,-9.90,0.111130,EUR,-1.10
GPA.3386-5396-2218-24381,"Nov 7, 2018",7:02:11 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,starqltechn,US,AZ,85138,USD,5.99,0.871200,EUR,5.21
GPA.3386-5396-2218-24381,"Nov 7, 2018",7:02:11 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,starqltechn,US,AZ,85138,USD,-1.80,0.871200,EUR,-1.57
GPA.3386-5396-2218-24381,"Nov 7, 2018",7:02:11 AM PST,Third-party Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,starqltechn,US,AZ,85138,USD,0.43,0.871200,EUR,0.38
GPA.3321-5866-6792-90063,"Nov 7, 2018",7:21:12 AM PST,,Charge,,Unlock all the itineraries and audioguides (Paris Guide Tours),com.tourblink.app,1,buy_all,HWVNS-H,IT,NA,80050,EUR,2.86,1.000000,EUR,2.86
GPA.3304-2215-5907-28533,"Nov 7, 2018",7:29:48 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,montana,CO,ANTIOQUIA,,COP,12000.00,0.000277,EUR,3.32
GPA.3304-2215-5907-28533,"Nov 7, 2018",7:29:48 AM PST,,Google fee,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,montana,CO,ANTIOQUIA,,COP,-3600.00,0.000277,EUR,-1.00
GPA.3306-8263-3262-25560,"Nov 8, 2018",1:37:26 AM PST,,Charge,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,herolte,BR,SP,18048000,BRL,12.99,0.234020,EUR,3.04
GPA.3306-8263-3262-25560,"Nov 8, 2018",1:37:26 AM PST,,Google fee,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,herolte,BR,SP,18048000,BRL,-3.90,0.234020,EUR,-0.91
GPA.3306-8263-3262-25560,"Nov 8, 2018",1:37:26 AM PST,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,herolte,BR,SP,18048000,EUR,0.09,1.000000,EUR,0.09
GPA.3306-8263-3262-25560,"Nov 8, 2018",1:37:26 AM PST,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,herolte,BR,SP,18048000,EUR,-0.30,1.000000,EUR,-0.30
GPA.3306-8263-3262-25560,"Nov 8, 2018",1:37:26 AM PST,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,herolte,BR,SP,18048000,EUR,-0.46,1.000000,EUR,-0.46
GPA.3306-8263-3262-25560,"Nov 8, 2018",1:37:26 AM PST,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,herolte,BR,SP,18048000,EUR,0.14,1.000000,EUR,0.14
GPA.3395-2271-6647-01290,"Nov 8, 2018",4:56:43 AM PST,,Charge,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,potter_nt,BR,DF,70375050,BRL,12.99,0.234790,EUR,3.05
GPA.3395-2271-6647-01290,"Nov 8, 2018",4:56:43 AM PST,,Google fee,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,potter_nt,BR,DF,70375050,BRL,-3.90,0.234790,EUR,-0.92
GPA.3395-2271-6647-01290,"Nov 8, 2018",4:56:43 AM PST,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,potter_nt,BR,DF,70375050,EUR,0.10,1.000000,EUR,0.10
GPA.3395-2271-6647-01290,"Nov 8, 2018",4:56:43 AM PST,Brazil CIDE Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,potter_nt,BR,DF,70375050,EUR,-0.31,1.000000,EUR,-0.31
GPA.3395-2271-6647-01290,"Nov 8, 2018",4:56:43 AM PST,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,potter_nt,BR,DF,70375050,EUR,-0.45,1.000000,EUR,-0.45
GPA.3395-2271-6647-01290,"Nov 8, 2018",4:56:43 AM PST,Brazil IRRF Withholding Tax,Tax,,Louvre in half day (BR) (Louvre Guide Tours),com.tourblink.louvre,1,itinerary_fifth_new,potter_nt,BR,DF,70375050,EUR,0.13,1.000000,EUR,0.13
GPA.3314-3745-4449-19583,"Nov 8, 2018",1:58:08 PM PST,,Charge,,Roma panorámica (Roma Guide Tours),com.tourblink.roma,1,itinerary_two,star2lte,FR,,13740,EUR,0.58,1.000000,EUR,0.58
GPA.3306-9978-1111-77935,"Nov 8, 2018",10:53:39 PM PST,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,P027,BE,,6230,EUR,2.88,1.000000,EUR,2.88
GPA.3364-4345-3136-24317,"Nov 9, 2018",12:22:03 AM PST,,Charge,,Una selección de las obras más importantes+Audiguide (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,audioguide_itinerary2,zeroflte,DE,,10245,EUR,1.76,1.000000,EUR,1.76
GPA.3335-1978-2242-38203,"Nov 9, 2018",12:41:07 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,taimen,DE,,80333,EUR,2.05,1.000000,EUR,2.05
GPA.3345-8840-2010-13169,"Nov 9, 2018",1:03:39 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,walleye,IN,Maharashtra,411018,INR,355.93,0.012133,EUR,4.32
GPA.3345-8840-2010-13169,"Nov 9, 2018",1:03:39 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,walleye,IN,Maharashtra,411018,INR,-106.78,0.012133,EUR,-1.30
GPA.3344-1763-9376-92281,"Nov 9, 2018",1:55:24 AM PST,,Charge,,The most important of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,dipper,BR,BA,41900010,BRL,4.39,0.234590,EUR,1.03
GPA.3344-1763-9376-92281,"Nov 9, 2018",1:55:24 AM PST,,Google fee,,The most important of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,dipper,BR,BA,41900010,BRL,-1.32,0.234590,EUR,-0.31
GPA.3344-1763-9376-92281,"Nov 9, 2018",1:55:24 AM PST,Brazil CIDE Withholding Tax,Tax,,The most important of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,dipper,BR,BA,41900010,EUR,-0.11,1.000000,EUR,-0.11
GPA.3344-1763-9376-92281,"Nov 9, 2018",1:55:24 AM PST,Brazil CIDE Withholding Tax,Tax,,The most important of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,dipper,BR,BA,41900010,EUR,0.03,1.000000,EUR,0.03
GPA.3344-1763-9376-92281,"Nov 9, 2018",1:55:24 AM PST,Brazil IRRF Withholding Tax,Tax,,The most important of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,dipper,BR,BA,41900010,EUR,-0.15,1.000000,EUR,-0.15
GPA.3344-1763-9376-92281,"Nov 9, 2018",1:55:24 AM PST,Brazil IRRF Withholding Tax,Tax,,The most important of the gardens (Gardens of Versailles Guide Tours),com.tourblink.versailles,1,itinerary_one,dipper,BR,BA,41900010,EUR,0.05,1.000000,EUR,0.05
GPA.3322-0566-2170-69408,"Nov 9, 2018",2:41:08 AM PST,,Charge,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,herolte,BR,SP,18048000,BRL,8.99,0.234640,EUR,2.11
GPA.3322-0566-2170-69408,"Nov 9, 2018",2:41:08 AM PST,,Google fee,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,herolte,BR,SP,18048000,BRL,-2.70,0.234640,EUR,-0.63
GPA.3322-0566-2170-69408,"Nov 9, 2018",2:41:08 AM PST,Brazil CIDE Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,herolte,BR,SP,18048000,EUR,0.07,1.000000,EUR,0.07
GPA.3322-0566-2170-69408,"Nov 9, 2018",2:41:08 AM PST,Brazil CIDE Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,herolte,BR,SP,18048000,EUR,-0.21,1.000000,EUR,-0.21
GPA.3322-0566-2170-69408,"Nov 9, 2018",2:41:08 AM PST,Brazil IRRF Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,herolte,BR,SP,18048000,EUR,-0.32,1.000000,EUR,-0.32
GPA.3322-0566-2170-69408,"Nov 9, 2018",2:41:08 AM PST,Brazil IRRF Withholding Tax,Tax,,Montmartre + Audioguia (Louvre. Roteiros offline com áudioguia),com.tourblink.louvre,1,audioguide_itinerary8,herolte,BR,SP,18048000,EUR,0.09,1.000000,EUR,0.09
GPA.3343-2336-0184-01338,"Nov 9, 2018",3:05:36 AM PST,,Charge,,The best of the Vatican museums (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,itinerary_two,greatqltechn,FR,,13600,EUR,1.16,1.000000,EUR,1.16
GPA.3342-9393-6882-82473,"Nov 9, 2018",5:46:49 AM PST,,Charge,,El centro histórico de París (Paris Tours Guia),com.tourblink.app,1,itinerary_one_paris,dreamlte,ES,BARCELONA,08304,EUR,0.57,1.000000,EUR,0.57
GPA.3338-5619-4415-61544,"Nov 9, 2018",6:01:02 AM PST,,Charge,,Roma monumental (Roma Guide Tours),com.tourblink.roma,1,itinerary_one,star2lte,FR,,13740,EUR,0.58,1.000000,EUR,0.58
GPA.3305-9345-4944-05155,"Nov 9, 2018",6:17:19 AM PST,,Charge,,Orsay en vaste (Musée d'Orsay visites guidées),com.tourblink.museeorsay,1,itinerary_two,HWFRD,FR,,01120,EUR,1.16,1.000000,EUR,1.16
GPA.3387-8234-8761-79292,"Nov 9, 2018",6:18:29 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,payton_sprout,US,VA,22030,USD,3.99,0.881150,EUR,3.51
GPA.3387-8234-8761-79292,"Nov 9, 2018",6:18:29 AM PST,,Google fee,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,payton_sprout,US,VA,22030,USD,-1.20,0.881150,EUR,-1.06
GPA.3387-8234-8761-79292,"Nov 9, 2018",6:18:29 AM PST,Third-party Tax,Tax,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,payton_sprout,US,VA,22030,USD,0.21,0.881150,EUR,0.19
GPA.3322-5071-2500-88087,"Nov 9, 2018",6:19:50 AM PST,,Charge,,Orsay en vaste (Musée d'Orsay visites guidées),com.tourblink.museeorsay,1,itinerary_two,a6lte,FR,,01120,EUR,1.16,1.000000,EUR,1.16
GPA.3331-3572-3225-79376,"Nov 9, 2018",7:57:40 AM PST,,Charge,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,HWVNS-H,PL,,80-156,PLN,7.39,0.233180,EUR,1.72
GPA.3306-5606-9834-11135,"Nov 9, 2018",9:29:52 AM PST,,Charge,,Montmartre (Paris Guide Tours),com.tourblink.app,1,itinerary_two_paris,marmite,GB,,Kt18 7ra,GBP,0.58,1.147600,EUR,0.67
GPA.3356-3447-2675-64978,"Nov 9, 2018",9:51:14 AM PST,,Charge,,The historic heart of Paris (Paris Guide Tours),com.tourblink.app,1,itinerary_one_paris,marmite,GB,,Kt18 7ra,GBP,0.58,1.147600,EUR,0.67
GPA.3321-4346-4781-03402,"Nov 9, 2018",2:46:39 PM PST,,Charge,,Roma monumental (Roma Guide Tours),com.tourblink.roma,1,itinerary_one,HWMHA,CO,BOGOTA,,COP,3500.00,0.000277,EUR,0.97
GPA.3321-4346-4781-03402,"Nov 9, 2018",2:46:39 PM PST,,Google fee,,Roma monumental (Roma Guide Tours),com.tourblink.roma,1,itinerary_one,HWMHA,CO,BOGOTA,,COP,-1050.00,0.000277,EUR,-0.29
GPA.3375-2638-3577-79318,"Nov 9, 2018",4:39:45 PM PST,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,herolte,IT,FG,71021,EUR,2.86,1.000000,EUR,2.86
GPA.3375-2638-3577-79318,"Nov 9, 2018",4:55:00 PM PST,,Charge refund,Full,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,herolte,IT,FG,71021,EUR,-2.86,1.000000,EUR,-2.86
GPA.3329-2518-2904-75967,"Nov 9, 2018",7:36:10 PM PST,,Charge,,El centro histórico de París (Paris Tours Guia),com.tourblink.app,1,itinerary_one_paris,dream2lte,MX,,01600,MXN,22.00,0.043811,EUR,0.96
GPA.3329-2518-2904-75967,"Nov 9, 2018",7:36:10 PM PST,,Google fee,,El centro histórico de París (Paris Tours Guia),com.tourblink.app,1,itinerary_one_paris,dream2lte,MX,,01600,MXN,-6.60,0.043811,EUR,-0.29
GPA.3366-0547-2093-14507,"Nov 10, 2018",1:11:06 AM PST,,Charge,,The best of the Vatican museums (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,itinerary_two,herolte,FR,,44260,EUR,1.16,1.000000,EUR,1.16
GPA.3321-2372-8104-11548,"Nov 10, 2018",1:27:23 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,lucye,PL,,53-019,PLN,8.53,0.233210,EUR,1.99
GPA.3322-0804-9836-89902,"Nov 10, 2018",1:27:33 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5y17lte,US,NC,27529,USD,5.99,0.882200,EUR,5.28
GPA.3322-0804-9836-89902,"Nov 10, 2018",1:27:33 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5y17lte,US,NC,27529,USD,-1.80,0.882200,EUR,-1.59
GPA.3322-0804-9836-89902,"Nov 10, 2018",1:27:33 AM PST,Third-party Tax,Tax,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,j5y17lte,US,NC,27529,USD,0.40,0.882200,EUR,0.36
GPA.3343-3842-7515-65737,"Nov 10, 2018",1:48:10 AM PST,,Charge,,Buy all (Orsay Museum Guide Tours),com.tourblink.museeorsay,1,buy_all,HWPRA-H,IT,BS,25030,EUR,2.86,1.000000,EUR,2.86
GPA.3367-1634-5357-29212,"Nov 10, 2018",1:58:28 AM PST,,Charge,,Complete guide of Vatican Museums (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,itinerary_one,OnePlus5,FR,,92926,EUR,1.74,1.000000,EUR,1.74
GPA.3340-0552-3033-82483,"Nov 10, 2018",2:16:22 AM PST,,Charge,,Complete guide of Vatican Museums (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,itinerary_one,star2lte,FR,,13740,EUR,1.74,1.000000,EUR,1.74
GPA.3356-3989-2364-93931,"Nov 10, 2018",2:17:39 AM PST,,Charge,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,star2qlteue,AR,Ciudad Autónoma de Buenos Aires,1019,USD,5.66,0.882200,EUR,4.99
GPA.3356-3989-2364-93931,"Nov 10, 2018",2:17:39 AM PST,,Google fee,,Buy all (Vatican Museums Guide Tour),com.tourblink.vaticanmuseums,1,buy_all,star2qlteue,AR,Ciudad Autónoma de Buenos Aires,1019,USD,-1.70,0.882200,EUR,-1.50
GPA.3331-0076-5741-60907,"Nov 10, 2018",2:43:28 AM PST,,Charge,,Audioguide + Itinerary Louvre in half day (EN) (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary5_new,HWCOL,BE,,3390,EUR,2.02,1.000000,EUR,2.02
GPA.3339-3516-8252-72895,"Nov 10, 2018",3:11:35 AM PST,,Charge,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,starqltesq,US,NC,28205,USD,2.49,0.882200,EUR,2.20
GPA.3339-3516-8252-72895,"Nov 10, 2018",3:11:35 AM PST,,Google fee,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,starqltesq,US,NC,28205,USD,-0.75,0.882200,EUR,-0.66
GPA.3339-3516-8252-72895,"Nov 10, 2018",3:11:35 AM PST,Third-party Tax,Tax,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,starqltesq,US,NC,28205,USD,0.18,0.882200,EUR,0.16
GPA.3378-6351-3735-62437,"Nov 10, 2018",3:37:09 AM PST,,Charge,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,herolte,AU,,2166,AUD,2.90,0.637520,EUR,1.85
GPA.3378-6351-3735-62437,"Nov 10, 2018",3:37:09 AM PST,,Google fee,,Lo mejor del museo del Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_two,herolte,AU,,2166,AUD,-0.87,0.637520,EUR,-0.55
GPA.3326-8255-2196-08725,"Nov 10, 2018",5:33:24 AM PST,,Charge,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,dreamqltesq,US,PR,00725,USD,3.49,0.882200,EUR,3.08
GPA.3326-8255-2196-08725,"Nov 10, 2018",5:33:24 AM PST,,Google fee,,The most important masterpieces+Audioguide (Louvre Guide Tours),com.tourblink.louvre,1,audioguide_itinerary1_new,dreamqltesq,US,PR,00725,USD,-1.05,0.882200,EUR,-0.93
GPA.3346-1069-2246-17404,"Nov 10, 2018",8:57:47 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,polaris,RU,ГОРОД МОСКВА,121609,RUB,329.66,0.012982,EUR,4.28
GPA.3346-1069-2246-17404,"Nov 10, 2018",8:57:47 AM PST,,Google fee,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,polaris,RU,ГОРОД МОСКВА,121609,RUB,-98.90,0.012982,EUR,-1.28
GPA.3369-3695-6218-06677,"Nov 10, 2018",9:31:38 AM PST,,Charge,,Un rapida visita por El Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_one,zeroflte,CL,REGIÓN METROPOLITANA,,CLP,770.00,0.001288,EUR,0.99
GPA.3369-3695-6218-06677,"Nov 10, 2018",9:31:38 AM PST,,Google fee,,Un rapida visita por El Prado (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_one,zeroflte,CL,REGIÓN METROPOLITANA,,CLP,-231.00,0.001288,EUR,-0.30
GPA.3339-2768-6172-00152,"Nov 10, 2018",9:55:16 AM PST,,Charge,,Un rapida visita por El Prado desde la nueva entrada (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_fourth,zeroflte,CL,REGIÓN METROPOLITANA,,CLP,770.00,0.001288,EUR,0.99
GPA.3339-2768-6172-00152,"Nov 10, 2018",9:55:16 AM PST,,Google fee,,Un rapida visita por El Prado desde la nueva entrada (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_fourth,zeroflte,CL,REGIÓN METROPOLITANA,,CLP,-231.00,0.001288,EUR,-0.30
GPA.3330-8475-9034-90786,"Nov 10, 2018",10:37:03 AM PST,,Charge,,Unlock all the itineraries and audioguides (Louvre Guide Tours),com.tourblink.louvre,1,buy_all,G3221,FR,,13140,EUR,2.91,1.000000,EUR,2.91
GPA.3339-2768-6172-00152,"Nov 10, 2018",1:18:16 PM PST,,Charge refund,Full,Un rapida visita por El Prado desde la nueva entrada (El Prado Museum Guide Tours & Audioguide),com.tourblink.museoelprado,1,itinerary_fourth,zeroflte,CL,REGIÓN METROPOLITANA,,CLP,-770.00,0.001288,EUR,-0.99
